Quận/Huyện,Logic,N/A = Yes,Phường,Đường,Đoạn,VT1,VT2,VT3,VT4,Loại đất
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Quảng Tiến,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Quảng Tiến,Đường Sông Thao - Bàu Hàm,,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Quảng Tiến,Đường 30 tháng 4 (xã Bàu Hàm),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Quảng Tiến,Đường 19 tháng 5 (xã Bàu Hàm),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Quảng Tiến,,,180,160,145,115,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Quốc lộ 1A,,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường tỉnh 767,,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường tỉnh 762 (Trị An - Sóc Lu),,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường Trảng Bom - Thanh Bình,,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường Trảng Bom - An Viễn,,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường 20 (đường Hưng Long - Lộ 25),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường Sông Thao - Bàu Hàm,,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường 30 tháng 4 (xã Bàu Hàm),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường 19 tháng 5 (xã Bàu Hàm),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Bình Minh,,,180,160,145,115,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Quốc lộ 1A,,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường tỉnh 767,,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường tỉnh 762 (Trị An - Sóc Lu),,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường Trảng Bom - Thanh Bình,,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường Trảng Bom - An Viễn,,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường 20 (đường Hưng Long - Lộ 25),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường Sông Thao - Bàu Hàm,,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường 30 tháng 4 (xã Bàu Hàm),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường 19 tháng 5 (xã Bàu Hàm),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Giang Điền,,,180,160,145,115,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,,Quốc lộ 1A,,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,,Đường tỉnh 767,,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,,Đường tỉnh 762 (Trị An - Sóc Lu),,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,,Đường Trảng Bom - Thanh Bình,,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,,Đường Trảng Bom - An Viễn,,195,180,160,145,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,,Đường 20 (đường Hưng Long - Lộ 25),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,,Đường Sông Thao - Bàu Hàm,,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,,Đường 30 tháng 4 (xã Bàu Hàm),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,,Đường 19 tháng 5 (xã Bàu Hàm),,190,170,150,125,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,,,,180,160,145,115,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Trầu,Quốc lộ 1A,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Trầu,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Trầu,Đường tỉnh 767,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Trầu,Đường tỉnh 762 (Trị An - Sóc Lu),,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Trầu,Đường Trảng Bom - Thanh Bình,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Trầu,Đường Trảng Bom - An Viễn,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Trầu,Đường 20 (đường Hưng Long - Lộ 25),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Trầu,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Trầu,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Trầu,Đường Sông Thao - Bàu Hàm,,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Trầu,Đường 30 tháng 4 (xã Bàu Hàm),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Trầu,Đường 19 tháng 5 (xã Bàu Hàm),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Sông Trầu,,,135,125,110,90,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Tây Hòa,Quốc lộ 1A,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Tây Hòa,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Tây Hòa,Đường tỉnh 767,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Tây Hòa,Đường tỉnh 762 (Trị An - Sóc Lu),,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Tây Hòa,Đường Trảng Bom - Thanh Bình,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Tây Hòa,Đường Trảng Bom - An Viễn,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Tây Hòa,Đường 20 (đường Hưng Long - Lộ 25),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Tây Hòa,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Tây Hòa,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Tây Hòa,Đường Sông Thao - Bàu Hàm,,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Tây Hòa,Đường 30 tháng 4 (xã Bàu Hàm),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Tây Hòa,Đường 19 tháng 5 (xã Bàu Hàm),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Tây Hòa,,,135,125,110,90,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Quốc lộ 1A,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường tỉnh 767,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường tỉnh 762 (Trị An - Sóc Lu),,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường Trảng Bom - Thanh Bình,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường Trảng Bom - An Viễn,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường 20 (đường Hưng Long - Lộ 25),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường Sông Thao - Bàu Hàm,,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường 30 tháng 4 (xã Bàu Hàm),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường 19 tháng 5 (xã Bàu Hàm),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Đông Hòa,,,135,125,110,90,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Quốc lộ 1A,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường tỉnh 767,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường tỉnh 762 (Trị An - Sóc Lu),,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường Trảng Bom - Thanh Bình,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường Trảng Bom - An Viễn,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường 20 (đường Hưng Long - Lộ 25),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường Sông Thao - Bàu Hàm,,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường 30 tháng 4 (xã Bàu Hàm),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường 19 tháng 5 (xã Bàu Hàm),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Trung Hòa,,,135,125,110,90,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh.,Quốc lộ 1A,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh.,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh.,Đường tỉnh 767,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh.,Đường tỉnh 762 (Trị An - Sóc Lu),,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh.,Đường Trảng Bom - Thanh Bình,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh.,Đường Trảng Bom - An Viễn,,150,140,130,110,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh.,Đường 20 (đường Hưng Long - Lộ 25),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh.,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh.,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh.,Đường Sông Thao - Bàu Hàm,,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh.,Đường 30 tháng 4 (xã Bàu Hàm),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh.,Đường 19 tháng 5 (xã Bàu Hàm),,140,130,120,100,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Hưng Thịnh.,,,135,125,110,90,RỪNG SẢN XUẤT
HUYỆN TRẢNG BOM,Phường,,Thị Trấn Trảng Bom,,,230,210,190,170,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Quốc lộ 1A,,200,180,160,140,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,200,180,160,140,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường tỉnh 767,,200,180,160,140,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường tỉnh 762 (Trị An - Sóc Lu),,200,180,160,140,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường Trảng Bom - Thanh Bình,,200,180,160,140,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường Trảng Bom - An Viễn,,200,180,160,140,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường 20 (đường Hưng Long - Lộ 25),,190,170,150,125,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,190,170,150,125,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,190,170,150,125,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường Sông Thao - Bàu Hàm,,190,170,150,125,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường 30 tháng 4 (xã Bàu Hàm),,190,170,150,125,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường 19 tháng 5 (xã Bàu Hàm),,190,170,150,125,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,An Viễn,,,180,162,140,120,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Quốc lộ 1A,,200,180,160,140,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,200,180,160,140,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường tỉnh 767,,200,180,160,140,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường tỉnh 762 (Trị An - Sóc Lu),,200,180,160,140,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường Trảng Bom - Thanh Bình,,200,180,160,140,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường Trảng Bom - An Viễn,,200,180,160,140,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường 20 (đường Hưng Long - Lộ 25),,190,170,150,125,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,190,170,150,125,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,190,170,150,125,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường Sông Thao - Bàu Hàm,,190,170,150,125,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường 30 tháng 4 (xã Bàu Hàm),,190,170,150,125,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường 19 tháng 5 (xã Bàu Hàm),,190,170,150,125,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Đồi 61,,,180,162,140,120,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Quốc lộ 1A,,150,140,130,110,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,150,140,130,110,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường tỉnh 767,,150,140,130,110,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường tỉnh 762 (Trị An - Sóc Lu),,150,140,130,110,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường Trảng Bom - Thanh Bình,,150,140,130,110,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường Trảng Bom - An Viễn,,150,140,130,110,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường 20 (đường Hưng Long - Lộ 25),,140,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,140,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,140,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường Sông Thao - Bàu Hàm,,140,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường 30 tháng 4 (xã Bàu Hàm),,140,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường 19 tháng 5 (xã Bàu Hàm),,140,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Bàu Hàm,,,135,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Quốc lộ 1A,,150,140,130,110,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,150,140,130,110,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường tỉnh 767,,150,140,130,110,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường tỉnh 762 (Trị An - Sóc Lu),,150,140,130,110,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường Trảng Bom - Thanh Bình,,150,140,130,110,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường Trảng Bom - An Viễn,,150,140,130,110,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường 20 (đường Hưng Long - Lộ 25),,140,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,140,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,140,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường Sông Thao - Bàu Hàm,,140,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường 30 tháng 4 (xã Bàu Hàm),,140,130,120,100,NUÔI TRỒNG THỦY SẢN
