certificate_num;certificate_date;document_num;document_date;service_fee;bank
543,1;2022-03-08;692,1;2022-03-07;4300000;BIDV
544,1;2022-03-08;712,1;2022-03-08;2200000;VCB
547;2022-03-08;657;2022-03-03;6600000;KHAC
551;2022-03-08;672;2022-03-04;1650000;VTB
552;2022-03-08;717;2022-03-08;2200000;BIDV
553;2022-03-08;719;2022-03-08;2200000;BIDV
554;2022-03-08;718;2022-03-08;3000000;HD
555;2022-03-08;720;2022-03-08;1500000;BIDV
559;2022-03-08;714;2022-03-08;2000000;VCB
560;2022-03-08;721;2022-03-08;4400000;VCB
561;2022-03-08;723;2022-03-08;19800000;BIDV
562;2022-03-08;636,1;2022-03-01;1650000;VCB
563;2022-03-08;643,2;2022-03-02;1650000;VCB
563,1;2022-03-08;688;2022-03-07;1650000;VCB
513;2022-03-07;662;2022-03-03;1800000;VCB
513,1;2022-03-07;605,1;2022-02-28;13000000;BIDV
514;2022-03-07;669;2022-03-04;1350000;VTB
515;2022-03-07;679;2022-03-04;1650000;VTB
515,1;2022-03-07;630,1;2022-03-01;2200000;HD
516;2022-03-07;633,1;2022-03-01;1650000;VCB
516,1;2022-03-07;601,1;2022-02-25;1650000;VCB
517;2022-03-07;680;2022-03-04;7700000;BIDV
517,1;2022-03-07;706;2022-03-07;2000000;VCB
518;2022-03-07;678;2022-03-04;6600000;HD
519,1;2022-03-07;702;2022-03-07;3700000;VCB
519,2;2022-03-07;703;2022-03-07;2500000;VCB
520,1;2022-03-07;686;2022-03-04;2000000;VCB
522;2022-03-07;704;2022-03-07;12000000;HD
522;2022-03-07;704;2022-03-07;12000000;HD
522,1;2022-03-07;690,1;2022-03-07;16000000;HD
523,1;2022-03-07;691,1;2022-03-07;12000000;HD
524;2022-03-07;693;2022-03-07;1650000;VCB
524;2022-03-07;692;2022-03-07;1650000;VCB
525,1;2022-03-07;696;2022-03-07;4550000;BIDV
526;2022-03-07;694;2022-03-07;1650000;VCB
526,1;2022-03-07;691;2022-03-07;2200000;BIDV
527;2022-03-07;636;2022-03-01;2200000;SHINHAN
528,1;2022-03-07;668,1;2022-03-04;3300000;BIDV
529;2022-03-07;682;2022-03-04;1650000;VCB
530;2022-03-07;698;2022-03-07;1650000;VCB
533;2022-03-07;697;2022-03-07;2000000;VCB
537;2022-03-07;683;2022-03-04;2200000;VCB
636,1;2022-03-05;834;2022-03-15;2200000;VCB
507;2022-03-04;675;2022-03-04;1500000;VTB
507,1;2022-03-04;555,1;2022-02-23;3800000;BIDV
509;2022-03-04;664;2022-03-03;2500000;VCB
489;2022-03-03;629,1;2022-03-01;1650000;VCB
490,1;2022-03-03;648;2022-03-03;4000000;VCB
490,1;2022-03-03;654;2022-03-03;3300000;BIDV
494;2022-03-03;650;2022-03-03;1650000;VCB
495;2022-03-03;639,1;2022-03-02;1650000;VCB
496;2022-03-03;651;2022-03-03;1650000;VTB
497;2022-03-03;626;2022-02-28;3300000;HD
498;2022-03-03;641,1;2022-03-02;5500000;HD
500;2022-03-03;634;2022-03-01;4500000;BIDV
501;2022-03-03;644;2022-03-02;4950000;BIDV
502;2022-03-03;652;2022-03-03;2000000;VCB
502,5;2022-03-03;656;2022-03-03;1650000;VCB
503;2022-03-03;653;2022-03-03;1650000;VCB
506;2022-03-03;658;2022-03-03;1650000;VTB
478;2022-03-02;635;2022-03-01;1650000;VCB
478,1;2022-03-02;627,1;2022-03-01;3500000;HD
482;2022-03-02;631;2022-03-01;1800000;VTB
482,1;2022-03-02;641;2022-03-02;2200000;BIDV
483,1;2022-03-02;640,3;2022-03-02;1650000;VCB
484;2022-03-02;637;2022-03-01;1650000;VTB
484,1;2022-03-02;619;2022-02-28;3300000;BIDV
485,1;2022-03-02;627,2;2022-03-01;6300000;VCB
488;2022-03-02;642;2022-03-02;2750000;BIDV
555,1;2022-03-02;631,4;2022-03-01;2200000;VCB
565,1;2022-03-02;544;2021-03-02;1650000;VCB
465;2022-03-01;599;2022-02-25;1800000;VCB
465,1;2022-03-01;629;2022-03-01;28800000;BIDV
465,2;2022-03-01;601,2;2022-02-25;5000000;VCB
466;2022-03-01;612;2022-02-28;2750000;BIDV
466,1;2022-03-01;628;2022-03-01;2500000;HD
468;2022-03-01;630;2022-03-01;22000000;BIDV
468,1;2022-03-01;631,1;2022-03-01;2200000;VCB
469,1;2022-03-01;604,1;2022-02-28;4550000;BIDV
470,1;2022-03-01;635,1;2022-03-01;2500000;VCB
471,1;2022-03-01;597;2022-02-25;8200000;VCB
472,1;2022-03-01;615,1;2022-02-28;5700000;BIDV
473;2022-03-01;622;2022-02-28;1350000;VTB
473,1;2022-03-01;621,1;2022-02-28;5500000;HD
474,1;2022-03-01;613;2022-02-28;2200000;BIDV
476;2022-03-01;611;2022-02-28;3300000;BIDV
440,1;2022-02-28;526;2022-02-21;2500000;SHINHAN
440,2;2022-02-28;599,2;2022-02-25;1650000;VCB
440,3;2022-02-28;602,2;2022-02-25;7700000;VCB
441,1;2022-02-28;623;2022-02-28;7500000;VCB
441,2;2022-02-28;622,1;2022-02-28;1650000;VCB
441,3;2022-02-28;625,1;2022-02-28;1800000;VCB
442,1;2022-02-28;624;2022-02-28;3000000;VCB
442,2;2022-02-28;616,1;2022-02-28;3000000;VCB
443,1;2022-02-28;601;2022-02-25;1350000;VTB
444;2022-02-28;584;2022-02-24;1650000;VTB
444,1;2022-02-28;598,2;2022-02-25;1650000;VCB
445;2022-02-28;586;2022-02-24;1350000;VTB
445,1;2022-02-28;579;2022-02-24;3300000;BIDV
446,1;2022-02-28;620;2022-02-28;3300000;VCB
447,1;2022-02-28;607;2022-02-28;2500000;VCB
448;2022-02-28;555;2022-02-23;2700000;VCB
448,1;2022-02-28;606;2022-02-28;1650000;VCB
449;2022-02-28;568;2022-02-23;2000000;VTB
449/1;2022-02-28;363;2022-02-08;2200000;VCB
451;2022-02-28;621;2022-02-28;1650000;VTB
451,2;2022-02-28;615;2022-02-28;2200000;BIDV
451/1;2022-02-28;591,1;2022-02-25;1650000;VCB
452;2022-02-28;617;2022-02-28;1350000;VTB
452,2;2022-02-28;473,1;1922-02-17;2700000;VCB
453,1;2022-02-28;594,1;2022-02-25;1650000;VCB
454;2022-02-28;600;2022-02-25;3500000;VCB
454,1;2022-02-28;606,1;2022-02-28;1650000;VCB
455;2022-02-28;616;2022-02-28;1650000;VCB
455,1;2022-02-28;607,1;2022-02-28;1800000;VCB
456,1;2022-02-28;426,1;2022-02-14;1650000;VCB
457;2022-02-28;614;2022-02-28;16500000;HD
457,1;2022-02-28;598,1;2022-02-25;1650000;VCB
457,8;2022-02-28;623,1;2022-02-28;2200000;VCB
457,8;2022-02-28;623,1;2022-02-28;2200000;VCB
458;2022-02-28;602;2022-02-25;1800000;VCB
458,1;2022-02-28;611,1;2022-02-28;1650000;VCB
458,6;2022-02-28;620,1;2022-02-28;3800000;VCB
458,7;2022-02-28;604;2022-02-28;1650000;VCB
459;2022-02-28;603;2022-02-25;1650000;VCB
459,1;2022-02-28;614,1;2022-02-28;2000000;VCB
460,1;2022-02-28;591,2;2022-02-25;4500000;VCB
461,1;2022-02-28;592,2;2022-02-25;1650000;VCB
462;2022-02-28;570;2022-02-23;1650000;VCB
462,1;2022-02-28;617,1;1922-02-28;2200000;VCB
463,1;2022-02-28;596,2;2022-02-25;2200000;VCB
464;2022-02-28;571;2022-02-23;1650000;VCB
464,1;2022-02-28;619,1;2022-02-28;2200000;VCB
464,2;2022-02-28;599,3;2022-02-25;2500000;VCB
464,3;2022-02-28;605,2;2022-02-28;2500000;VCB
473,2;2022-02-28;588,4;2022-02-24;3000000;VCB
473,3;2022-02-28;600,2;2022-02-25;2300000;VCB
473,4;2022-02-28;596,4;2022-02-25;2500000;VCB
473,5;2022-02-28;626,2;2022-02-28;8000000;VCB
808,1;2022-02-28;603,3;2022-02-25;1800000;VCB
435,5;2022-02-25;576,1;2022-02-24;1650000;VCB
435,6;2022-02-25;601,1;2022-02-25;10000000;VCB
436;2022-02-25;556;2022-02-23;1650000;VCB
436,1;2022-02-25;587;2022-02-24;1800000;VCB
436,1;2022-02-25;597,2;2022-02-25;2888888;VCB
436,12;2022-02-25;581,4;2022-02-24;3300000;VCB
436,14;2022-02-25;586,2;2022-02-24;4500000;VCB
436,15;2022-02-25;599,4;2022-02-25;3000000;VCB
436,2;2022-02-25;557;2022-02-23;3000000;VCB
436,3;2022-02-25;595,1;2022-02-25;4000000;VCB
436,4;2022-02-25;580,1;2022-02-24;16000000;VCB
436,5;2022-02-25;600,3;2022-02-25;11000000;VCB
436,6;2022-02-25;581,1;2022-02-24;2500000;VCB
436,6;2022-02-25;603,2;2022-02-25;5000000;VCB
436,8;2022-02-25;560,1;2022-02-23;1650000;VCB
436,9;2022-02-25;602,1;2022-02-25;2000000;VCB
437;2022-02-25;593;2022-02-25;1650000;VCB
437,1;2022-02-25;598;2022-02-25;1650000;VCB
437,2;2022-02-25;201;2022-01-17;1650000;VCB
437,3;2022-02-25;577,1;2022-02-24;3000000;VCB
437,4;2022-02-25;599,1;2022-02-25;1650000;VCB
437,7;2022-02-25;559,1;2022-02-23;1650000;VCB
437,8;2022-02-25;584,1;2022-02-24;2200000;VCB
437,9;2022-02-25;597,5;2022-02-25;1650000;VCB
438,1;2022-02-25;572;2022-02-23;1100000;VCB
438,2;2022-02-25;510,1;2022-02-21;2200000;VCB
438,3;2022-02-25;578,1;2022-02-24;4400000;BIDV
438,4;2022-02-25;600,1;2022-02-25;1650000;VCB
438,5;2022-02-25;603,1;2022-02-25;9900000;VCB
438,6;2022-02-25;592,3;2022-02-25;2200000;VCB
438,7;2022-02-25;597,1;2022-02-25;2500000;VCB
438,8;2022-02-25;596,3;2022-02-25;2500000;VCB
423,2;2022-02-24;558,1;2022-02-24;1650000;VCB
427,2;2022-02-24;474;2022-02-17;2750000;BIDV
427,2;2022-02-24;557,1;2022-02-23;4500000;VCB
428;2022-02-24;565;2022-02-23;2200000;VCB
428,1;2022-02-24;581;2022-02-24;2000000;VCB
428,2;2022-02-24;574,1;2022-02-24;2800000;VCB
428,3;2022-02-24;582,1;2022-02-24;1650000;VCB
429;2022-02-24;575;2022-02-24;2200000;BIDV
429,1;2022-02-24;580;2022-02-24;6600000;HD
429,2;2022-02-24;443,1;2022-02-14;2200000;BIDV
429,2;2022-02-24;459;2022-02-16;3850000;VCB
430;2022-02-24;576;2022-02-24;4400000;BIDV
430,1;2022-02-24;589;2022-02-24;1650000;VCB
430,2;2022-02-24;575,1;2022-02-24;2500000;VCB
431;2022-02-24;577;2022-02-24;2200000;VCB
431,1;2022-02-24;473,1;1922-02-17;2700000;VCB
431,1;2022-02-24;588;2022-02-24;1650000;VCB
432,1;2022-02-24;569;2022-02-23;2200000;VCB
433,1;2022-02-24;583;2022-02-24;3000000;HD
434,1;2022-02-24;362;2022-02-07;2500000;VCB
435,1;2022-02-24;530;2022-02-21;2200000;BIDV
435,1;2022-02-24;530;2022-02-21;2200000;BIDV
435,2;2022-02-24;3736,1;2021-12-06;1800000;SHINHAN
440;2022-02-24;582;2022-02-24;4950000;VCB
414;2022-02-23;563;2022-02-23;1100000;VCB
414,1;2022-02-23;549;2022-02-22;1800000;VCB
414,1;2022-02-23;549;2022-02-22;1800000;VCB
415;2022-02-23;473;2022-02-17;2000000;VTB
415;2022-02-23;534,1;2022-02-22;1650000;VCB
415,2;2022-02-23;555,2;2022-02-23;2500000;VCB
416;2022-02-23;4074;2021-12-27;3500000;HD
416,1;2022-02-23;423,1;2022-02-14;1650000;VCB
417;2022-02-23;546;2022-02-22;2200000;VCB
417,1;2022-02-23;424,1;2022-02-14;1650000;VCB
418;2022-02-23;553;2022-02-23;2500000;VCB
418,1;2022-02-23;497,1;2022-02-18;1650000;VCB
419;2022-02-23;420,1;2022-02-14;2200000;BIDV
419,1;2022-02-23;511,1;2022-02-21;1650000;VCB
420;2022-02-23;529;2022-02-21;3500000;BIDV
420,1;2022-02-23;513,1;2022-02-21;1650000;VCB
421;2022-02-23;527;2022-02-21;2200000;SHINHAN
421,1;2022-02-23;553,1;2022-02-23;1650000;VCB
422;2022-02-23;544;2022-02-22;1800000;VCB
422,1;2022-02-23;554,1;2022-02-23;1650000;VCB
423;2022-02-23;554;2022-02-23;5500000;HD
423,1;2022-02-23;500,1;1922-02-18;2500000;VCB
424,1;2022-02-23;558,1;2022-02-23;4200000000;VCB
426;2022-02-23;471;2022-02-17;10000000;BIDV
391;2022-02-22;331;2022-01-26;4400000;HD
391,1;2022-02-22;418,1;2022-02-14;1650000;VCB
392,1;2022-02-22;548;2022-02-22;1650000;VCB
393,1;2022-02-22;551;2022-02-22;1800000;VCB
395;2022-02-22;522;2022-02-21;2700000;VCB
395,1;2022-02-22;499,1;2022-02-18;1800000;VCB
396;2022-02-22;523;2022-02-21;1800000;VCB
396,1;2022-02-22;397,1;2022-02-10;60000000;VCB
397;2022-02-22;533;2022-02-22;8800000;HD
397,1;2022-02-22;501,1;2022-02-18;2800000;VCB
398,1;2022-02-22;537,1;2022-02-22;1500000;VCB
399;2022-02-22;534;2022-02-22;1650000;VCB
400;2022-02-22;552;2022-02-22;2700000;VCB
401;2022-02-22;540;2022-02-22;1650000;VCB
402;2022-02-22;494;2022-02-17;1650000;VCB
403;2022-02-22;539;2022-02-22;1650000;VCB
404;2022-02-22;55;2022-01-06;30000000;AGRI
405;2022-02-22;493;2022-02-17;2200000;VCB
406;2022-02-22;518;2022-02-21;2500000;HD
407;2022-02-22;537;2022-02-22;1650000;VCB
410;2022-02-22;504;2022-02-18;3300000;VCB
411;2022-02-22;542;2022-02-22;3600000;HD
411;2022-02-22;542;2022-02-22;3600000;HD
209;2022-02-21;265;2022-01-21;4200000;VCB
377;2022-02-21;485;2022-02-17;3500000;HD
377,1;2022-02-21;513;2022-02-21;3300000;BIDV
378;2022-02-21;147,1;2022-01-13;3000000;SHINHAN
378,1;2022-02-21;503;2022-02-18;33000000;VCB
379,1;2022-02-21;528;2022-02-21;1650000;VCB
380;2022-02-21;476;2022-02-17;2200000;BIDV
380,1;2022-02-21;505;2022-02-18;3000000;VCB
382;2022-02-21;517;2022-02-21;1650000;VTB
382,1;2022-02-21;498,1;2022-02-18;1650000;VCB
382,1;2022-02-21;512,1;2022-02-21;2200000;VCB
383/1;2022-02-21;514,1;2022-02-21;2500000;VCB
390;2022-02-21;519;2022-02-21;2750000;BIDV
390,1;2022-02-21;510;2022-02-21;1650000;VCB
368,1;2022-02-18;502;2022-02-18;4400000;VCB
368,2;2022-02-18;474,1;2022-02-17;3300000;VCB
368,4;2022-02-18;502,1;2022-02-18;5700000;VCB
369,1;2022-02-18;457;2022-02-15;1650000;VCB
370,1;2022-02-18;507;2022-02-18;1800000;VCB
370/2;2022-02-18;429,1;2022-02-14;1650000;VCB
371;2022-02-18;499;2022-02-18;2200000;VCB
371,1;2022-02-18;487;2022-02-17;1650000;VCB
371,2;2022-02-18;448,1;2022-02-15;3850000;VCB
372,1;2022-02-18;371;2022-02-08;2800000;VCB
372,1;2022-02-18;371;2022-02-08;2800000;VCB
373,1;2022-02-18;470;2022-02-17;3300000;VCB
374;2022-02-18;365;2022-02-08;1650000;VCB
374,1;2022-02-18;442,1;2022-02-15;3500000;VCB
375;2022-02-18;500;2022-02-18;1800000;VCB
375,1;2022-02-18;470,1;2022-02-17;1800000;VCB
376;2022-02-18;501;2022-02-18;1650000;VCB
376,1;2022-02-18;496,1;2022-02-18;8000000;VCB
358;2022-02-17;475;2022-02-17;3300000;VCB
358,1;2022-02-17;486;2022-02-17;1350000;VTB
359;2022-02-17;477;2022-02-17;1650000;VCB
359,1;2022-02-17;490;2022-02-17;1650000;VCB
360;2022-02-17;478;2022-02-17;1800000;VTB
361,1;2022-02-17;495;2022-02-17;1650000;VCB
362;2022-02-17;421;2022-02-14;3300000;HD
363;2022-02-17;423;2022-02-14;3300000;HD
363,1;2022-02-17;458;2022-02-15;1800000;VCB
364,1;2022-02-17;439;2022-02-14;8200000;VCB
365,1;2022-02-17;414;2022-02-11;1350000;VTB
367;2022-02-17;455;2022-02-15;1650000;VCB
368,1;2022-02-17;475,1;2022-02-17;2200000;VCB
346;2022-02-16;460;2022-02-16;1350000;VTB
346,1;2022-02-16;461,1;2022-02-16;2000000;VCB
347;2022-02-16;461;2022-02-16;1650000;VCB
347,1;2022-02-16;465;2022-02-16;4400000;BIDV
348,1;2022-02-16;418;2022-02-14;5500000;HD
349;2022-02-16;462;2022-02-16;1350000;VTB
349,1;2022-02-16;417;2022-02-14;5500000;HD
350,1;2022-02-16;419,1;2022-02-14;1650000;VCB
351,1;2022-02-16;469;2022-02-16;1650000;VCB
352;2022-02-16;453;2022-02-15;3500000;VCB
352,1;2022-02-16;466;2022-02-16;1350000;VTB
354;2022-02-16;452;2022-02-15;1350000;VTB
354,1;2022-02-16;468;2022-02-16;2000000;VCB
355,1;2022-02-16;459,1;2022-02-16;2200000;VCB
356;2022-02-16;463;2022-02-16;1800000;VCB
357;2022-02-16;464;2022-02-16;2000000;VCB
357,1;2022-02-16;462,1;2022-02-16;1650000;VCB
327;2022-02-15;411;2022-02-11;2200000;VCB
327,1;2022-02-15;295;2022-01-24;4400000;HD
328;2022-02-15;444;2022-02-15;1650000;VCB
328,1;2022-02-15;402;2022-02-10;2200000;VCB
329;2022-02-15;443;2022-02-15;1650000;VCB
329,1;2022-02-15;441;2022-02-14;1650000;VCB
330;2022-02-15;409;2022-02-11;1650000;VCB
331;2022-02-15;445;2022-02-15;4000000;VCB
331,1;2022-02-15;446;2022-02-15;3300000;BIDV
332;2022-02-15;329;2022-01-26;25000000;HD
332,1;2022-02-15;425,1;2022-02-14;3300000;BIDV
333,1;2022-02-15;447;2022-02-15;2200000;BIDV
334,1;2022-02-15;445,1;2022-02-15;2000000;VCB
335,1;2022-02-15;446,1;2022-02-15;3500000;VCB
336,2;2022-02-15;450,1;2022-02-15;2000000;VCB
337,1;2022-02-15;449,1;2022-02-15;2000000;VCB
341;2022-02-15;450;2022-02-15;2200000;VCB
343;2022-02-15;449;2022-02-15;1800000;VCB
345;2022-02-15;410;2022-02-11;5500000;BIDV
4556,1;2022-02-15;3893;2021-12-15;2000000;VCB
308;2022-02-14;330;2022-01-26;4400000;HD
308,1;2022-02-14;374;2022-02-08;2200000;VCB
309;2022-02-14;412;2022-02-11;1800000;VCB
309,1;2022-02-14;435;2022-02-14;3300000;BIDV
310;2022-02-14;425;2022-02-14;1650000;VCB
310,1;2022-02-14;416;2022-02-11;1650000;VCB
311;2022-02-14;426;2022-02-14;1650000;VCB
312;2022-02-14;424;2022-02-14;1650000;VCB
312,1;2022-02-14;394;2022-02-10;1650000;VCB
313;2022-02-14;422;2022-02-14;1650000;VCB
313,1;2022-02-14;421,1;2022-02-14;3500000;VCB
314,1;2022-02-14;405,1;2022-02-11;2200000;VCB
315;2022-02-14;386;2022-02-09;5000000;BIDV
315,1;2022-02-14;438;2022-02-14;3300000;BIDV
316;2022-02-14;413;2022-02-11;3500000;BIDV
316,1;2022-02-14;440;2022-02-14;6600000;VCB
317;2022-02-14;332;2022-01-26;9900000;HD
318;2022-02-14;427;2022-02-14;2000000;VCB
322;2022-02-14;429;2022-02-14;1650000;VCB
323;2022-02-14;430;2022-02-14;1650000;VCB
323,2;2022-02-14;403,3;2022-02-10;2500000;VCB
325;2022-02-14;431;2022-02-14;3000000;HD
4541,1;2022-02-14;3885;2021-12-14;1650000;VCB
304;2022-02-11;396;2022-02-10;5500000;HD
305;2022-02-11;405;2022-02-11;4300000;SHINHAN
305,1;2022-02-11;406,1;2022-02-11;1650000;VCB
305,2;2022-02-11;395,1;2022-02-10;2200000;VCB
306,2;2022-02-11;393,1;2022-02-10;3300000;VCB
299,1;2022-02-10;397;2022-02-10;4500000;VCB
299,2;2022-02-10;394,1;2022-02-10;2200000;VCB
300,1;2022-02-10;399;2022-02-10;3000000;VCB
300,2;2022-02-10;396,1;2022-02-10;2000000;VCB
301,1;2022-02-10;377;2022-02-08;19500000;VCB
301,1;2022-02-10;404;2022-02-10;2000000;VCB
301,2;2022-02-10;392;2022-02-10;3300000;VCB
301,3;2022-02-10;373;2022-02-08;1650000;VCB
301,4;2022-02-10;392,1;2022-02-10;13200000;VCB
301,5;2022-02-10;393;2022-02-10;3300000;VCB
302,1;2022-02-10;403;2022-02-10;1650000;VCB
293;2022-02-09;369;2022-02-08;2500000;VCB
294;2022-02-09;370;2022-02-08;1650000;VTB
294,1;2022-02-09;384;2022-02-09;2200000;BIDV
294,2;2022-02-09;383;2022-02-09;3200000;VCB
295;2022-02-09;380;2022-02-09;2700000;VCB
295,1;2022-02-09;368;2022-02-08;4000000;VCB
295,2;2022-02-09;379,1;2022-02-09;7700000;VCB
296;2022-02-09;379;2022-02-09;6100000;VCB
296,1;2022-02-09;388;2022-02-09;3000000;VCB
297;2022-02-09;382;2022-02-09;1350000;VTB
297,1;2022-02-09;357;2022-02-07;1650000;VCB
298,1;2022-02-09;364;2022-02-08;1800000;VCB
287;2022-02-08;366;2022-02-08;1650000;VCB
288;2022-02-08;375;2022-02-08;6000000;VCB
289;2022-02-08;361;2022-02-07;4400000;BIDV
289;2022-02-08;361;2022-02-07;4400000;BIDV
281;2022-02-07;313;2022-01-25;3000000;VCB
282;2022-02-07;358;2022-02-07;1650000;VCB
283;2022-02-07;360;2022-02-07;3300000;BIDV
436,1;2022-02-05;412;2021-02-05;1650000;VCB
109/1;2022-01-31;164;2022-01-13;1650000;VCB
949,1;2022-01-30;17,1;2022-01-04;3300000;BIDV
275,1;2022-01-27;348;2022-01-27;1650000;VCB
276;2022-01-27;335;2022-01-26;2500000;BIDV
276,1;2022-01-27;347;2022-01-27;1650000;VCB
277;2022-01-27;346;2022-01-27;2700000;VCB
277,1;2022-01-27;315;2022-01-25;1650000;VCB
278;2022-01-27;345;2022-01-27;3000000;VCB
226;2022-01-26;273;2022-01-21;2200000;BIDV
262,1;2022-01-26;316;2022-01-25;1650000;VCB
263;2022-01-26;322;2022-01-26;2750000;BIDV
263,1;2022-01-26;303;2022-01-24;1650000;VCB
264;2022-01-26;324;2022-01-26;3300000;BIDV
264,1;2022-01-26;336;2022-01-26;7000000;VCB
265;2022-01-26;325;2022-01-26;1800000;VCB
265,1;2022-01-26;322,1;2022-01-26;2200000;BIDV
266;2022-01-26;326;2022-01-26;3500000;VCB
270;2022-01-26;328;2022-01-26;1650000;VCB
242;2022-01-25;170,1;2022-01-24;1650000;VCB
242,1;2022-01-25;317;2022-01-25;2500000;VCB
243/1;2022-01-25;296;2022-01-24;1800000;SHINHAN
244,1;2022-01-25;300;2022-01-24;2750000;BIDV
245,1;2022-01-25;311;2022-01-25;6000000;BIDV
246;2022-01-25;306;2022-01-25;1650000;VTB
246,1;2022-01-25;574;2022-01-24;3500000;VCB
251;2022-01-25;257;2022-01-20;1800000;VCB
256;2022-01-25;293;2022-01-24;3300000;BIDV
257;2022-01-25;308;2022-01-25;2000000;VTB
258;2022-01-25;294;2022-01-24;2200000;VCB
259;2022-01-25;309;2022-01-25;1700000;VCB
260;2022-01-25;312;2022-01-25;1650000;VTB
227;2022-01-24;3794;2021-12-08;1800000;VCB
228,1;2022-01-24;298;2022-01-24;2500000;VCB
229,1;2022-01-24;281;2022-01-21;2200000;BIDV
230;2022-01-24;259;2022-01-20;1650000;VCB
230,1;2022-01-24;299;2022-01-24;4400000;VCB
231;2022-01-24;3961,1;2021-12-20;1650000;VCB
231,1;2022-01-24;302;2022-01-24;2500000;VCB
232,1;2022-01-24;305;2022-01-24;2000000;VCB
233;2022-01-24;5,1;2022-01-04;9900000;VCB
233,1;2022-01-24;304;2022-01-24;2200000;VCB
236;2022-01-24;287;2022-01-24;1650000;VCB
237;2022-01-24;288;2022-01-24;4400000;VCB
238;2022-01-24;213;2022-01-18;11000000;VCB
239;2022-01-24;275;2022-01-21;3300000;VCB
241;2022-01-24;291;2022-01-24;2200000;VCB
65,1;2022-01-24;98,1;2022-01-10;2000000;VCB
199;2022-01-21;227;2022-01-19;1350000;VTB
199,1;2022-01-21;255;2022-01-20;1650000;VCB
200,1;2022-01-21;254;2022-01-20;3300000;BIDV
201,1;2022-01-21;280;2022-01-21;1650000;VCB
204;2022-01-21;264;2022-01-21;10000000;HD
204,1;2022-01-21;253;2022-01-20;1650000;VCB
210;2022-01-21;4132;2021-12-30;7700000;HD
210;2022-01-21;4132;2021-12-30;7700000;HD
211;2022-01-21;251;2022-01-20;2200000;VCB
212;2022-01-21;252;2022-01-20;4400000;VCB
213;2022-01-21;262;2022-01-21;1650000;VCB
214;2022-01-21;261;2022-01-21;1650000;VCB
215;2022-01-21;260;2022-01-21;1650000;VCB
216;2022-01-21;229;2022-01-19;1350000;VTB
217;2022-01-21;263;2022-01-21;1350000;VTB
219;2022-01-21;247;2022-01-20;2500000;VCB
223;2022-01-21;271;2022-01-21;3300000;VCB
224;2022-01-21;272;2022-01-21;1650000;VCB
225;2022-01-21;267;2022-01-21;1650000;VCB
225;2022-01-21;267;2022-01-21;1650000;VCB
230,1;2022-01-21;269;2022-01-21;1650000;VCB
247;2022-01-21;277;2022-01-21;1650000;VCB
262;2022-01-21;310;2022-01-25;4400000;BIDV
188;2022-01-20;231;2022-01-19;1350000;VTB
188,1;2022-01-20;249;2022-01-20;1650000;VCB
189;2022-01-20;216;2022-01-18;2000000;VTB
189,1;2022-01-20;234;2022-01-19;4400000;VCB
190;2022-01-20;215;2022-01-18;1800000;VCB
190,1;2022-01-20;144,1;2022-01-13;2200000;VCB
191;2022-01-20;11;2022-01-04;6600000;HD
191,1;2022-01-20;256;2022-01-20;2200000;BIDV
192;2022-01-20;242,1;2022-01-20;4400000;BIDV
192/1;2022-01-20;258;2022-01-20;9900000;VCB
193,1;2022-01-20;223;2022-01-18;3300000;BIDV
193,2;2022-01-20;183,2;2022-01-19;4400000;BIDV
193,3;2022-01-20;236,2;2022-01-19;2500000;VCB
194;2022-01-20;144;2022-01-13;2500000;VCB
195;2022-01-20;167;2022-01-14;2200000;BIDV
195,1;2022-01-20;187,1;2022-01-17;1650000;VCB
196;2022-01-20;244;2022-01-20;2500000;SHINHAN
197;2022-01-20;245;2022-01-20;1100000;VTB
198;2022-01-20;78;2022-01-10;1800000;SHINHAN
198;2022-01-20;211;2022-01-18;2750000;BIDV
212,1;2022-01-20;278;2022-01-21;1650000;VCB
180;2022-01-19;226;2022-01-19;1800000;VCB
180,1;2022-01-19;143;2022-01-13;1650000;VCB
181,1;2022-01-19;225;2022-01-19;1650000;VCB
182;2022-01-19;195;2022-01-17;5500000;HD
182,1;2022-01-19;186,1;2022-01-17;1650000;VCB
183,1;2022-01-19;145,1;2022-01-13;1650000;VCB
184,1;2022-01-19;221;2022-01-18;1650000;VCB
185,1;2022-01-19;232;2022-01-19;3500000;VCB
186,1;2022-01-19;233;2022-01-19;4000000;VCB
187;2022-01-19;190;2022-01-17;5500000;VCB
187,1;2022-01-19;222;2022-01-18;1650000;VCB
162;2022-01-18;205;2022-01-18;3300000;VCB
162,1;2022-01-18;218;2022-01-18;1350000;VTB
163;2022-01-18;192;2022-01-17;2000000;VCB
163.1;2022-01-18;183,1;2022-01-17;2600000;VCB
164;2022-01-18;194;2022-01-17;1350000;VTB
164,1;2022-01-18;219;2022-01-18;8800000;BIDV
165,1;2022-01-18;190,1;2022-01-17;1100000;VCB
166,1;2022-01-18;172,1;2022-01-14;1650000;VCB
167;2022-01-18;197;2022-01-17;2500000;BIDV
167,1;2022-01-18;195,1;2022-01-17;1650000;VCB
168;2022-01-18;206;2022-01-18;2200000;VCB
169;2022-01-18;198;2022-01-17;2500000;BIDV
170;2022-01-18;208;2022-01-18;1650000;VCB
171;2022-01-18;207;2022-01-18;1650000;VCB
173;2022-01-18;200;2022-01-17;2750000;BIDV
